# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	2914906	2915853	+	LBAHFK_02906	598.0	8.1e-217	0.975	0.903	1.0	UniRef:UniRef50_P77569
contig_1	cds	2915921	2917012	+	LBAHFK_02907	666.0	1.0e-244	0.989	0.997	0.986	BlastRules:WP_000805902
contig_1	cds	2917135	2920209	+	LBAHFK_02908	2120.0	0.0	1.0	1.0	0.980	BlastRules:WP_000177906
contig_1	cds	2920261	2921514	+	LBAHFK_02909	796.0	4.7e-294	1.0	1.0	1.0	BlastRules:WP_000291549
contig_1	cds	2921580	2922191	+	LBAHFK_02910	406.0	1.1e-144	1.0	0.894	0.970	UniRef:UniRef50_P07464
contig_1	cds	2922279	2923460	-	LBAHFK_02911	725.0	5.7e-267	0.977	1.0	0.987	BlastRules:WP_000927953
contig_1	cds	2923466	2923936	-	LBAHFK_02912	300.0	4.3e-104	1.0	0.897	0.994	UniRef:UniRef50_P00816
contig_1	cds	2923967	2924626	-	LBAHFK_02913	401.0	1.2e-144	1.0	1.0	0.995	BlastRules:WP_000658652
contig_1	cds	2924736	2925635	+	LBAHFK_02914	286.0	1.6e-94	0.950	0.913	0.518	UniRef:UniRef50_A0A1U6GKJ7
contig_1	cds	2925768	2927051	-	LBAHFK_02915	862.0	0.0	1.0	1.0	0.993	BlastRules:WP_001301240
contig_1	cds	2927041	2928300	-	LBAHFK_02916	768.0	8.6e-280	1.010	0.883	0.939	UniRef:UniRef50_P0AA82
contig_1	ncRNA	2928463	2928539	-	LBAHFK_02917	70.9	3.0e-10	-	-	-	RFAM:RF02564
contig_1	ncRNA	2928557	2928633	-	LBAHFK_02918	70.7	3.4e-10	-	-	-	RFAM:RF02564
contig_1	ncRNA	2928651	2928727	-	LBAHFK_02919	71.4	2.5e-10	-	-	-	RFAM:RF02564
contig_1	ncRNA	2928745	2928821	-	LBAHFK_02920	70.7	3.4e-10	-	-	-	RFAM:RF02564
contig_1	ncRNA	2928839	2928915	-	LBAHFK_02921	70.8	3.2e-10	-	-	-	RFAM:RF02564
contig_1	ncRNA	2928933	2929009	-	LBAHFK_02922	71.4	2.5e-10	-	-	-	RFAM:RF02564
contig_1	ncRNA	2929027	2929103	-	LBAHFK_02923	72.4	1.6e-10	-	-	-	RFAM:RF02564
contig_1	cds	2929201	2931087	-	LBAHFK_02924	1265.0	0.0	1.006	1.0	0.991	UniRef:UniRef50_A0A922YQK8
contig_1	cds	2931127	2932578	-	LBAHFK_02925	916.0	0.0	1.0	1.0	0.938	BlastRules:WP_001272709
contig_1	cds	2932612	2933781	-	LBAHFK_02926	605.0	5.2e-217	0.964	0.915	0.776	UniRef:UniRef50_A0A157SL74
contig_1	cds	2933829	2934368	+	LBAHFK_02927	-	-	-	-	-	-
contig_1	ncRNA	2933877	2933948	-	LBAHFK_02928	61.3	1.7e-08	-	-	-	RFAM:RF02564
contig_1	ncRNA	2933970	2934041	-	LBAHFK_02929	63.1	7.9e-09	-	-	-	RFAM:RF02564
contig_1	ncRNA	2934063	2934134	-	LBAHFK_02930	67.3	1.4e-09	-	-	-	RFAM:RF02564
contig_1	ncRNA	2934156	2934227	-	LBAHFK_02931	67.3	1.4e-09	-	-	-	RFAM:RF02564
contig_1	cds	2934314	2935204	-	LBAHFK_02932	329.0	1.1e-110	0.993	0.845	0.565	UniRef:UniRef50_Q8EJW1
contig_1	cds	2935443	2937029	+	LBAHFK_02933	537.0	5.7e-186	1.015	0.989	0.515	UniRef:UniRef50_L8XYI4
contig_1	cds	2937130	2937405	-	LBAHFK_02934	161.0	2.7e-51	1.0	0.835	0.945	UniRef:UniRef50_B7LMM4
contig_1	cds	2937591	2938049	+	LBAHFK_02935	-	-	-	-	-	-
contig_1	cds	2938898	2939713	-	LBAHFK_02936	556.0	1.3e-201	1.0	0.931	0.985	UniRef:UniRef50_P77393
contig_1	cds	2939956	2941005	-	LBAHFK_02937	706.0	7.6e-261	1.0	1.0	0.989	BlastRules:WP_000692754
contig_1	cds	2941092	2942048	-	LBAHFK_02938	549.0	2.9e-197	0.928	0.868	0.993	UniRef:UniRef50_A0A263HC51
contig_1	cds	2942045	2943016	-	LBAHFK_02939	367.0	1.8e-125	0.963	0.928	0.585	UniRef:UniRef50_B0TNT6
contig_1	cds	2943009	2944493	-	LBAHFK_02940	803.0	6.4e-292	1.024	1.0	0.802	UniRef:UniRef50_A0A0C7KHI6
contig_1	cds	2944542	2945528	-	LBAHFK_02941	597.0	6.2e-216	0.997	0.903	0.920	UniRef:UniRef50_A0A380VJB1
contig_1	cds	2945779	2946189	-	LBAHFK_02942	-	-	-	-	-	-
contig_1	cds	2946484	2947866	-	LBAHFK_02943	707.0	3.4e-255	0.987	0.950	0.773	UniRef:UniRef50_A0A379ZWW9
contig_1	cds	2947876	2948826	-	LBAHFK_02944	588.0	3.8e-212	1.184	1.0	0.834	UniRef:UniRef50_P77624
contig_1	cds	2948922	2950340	-	LBAHFK_02945	679.0	1.5e-243	0.972	0.918	0.717	UniRef:UniRef50_P77221
contig_1	cds	2950340	2951887	-	LBAHFK_02946	790.0	5.3e-286	1.0	0.972	0.796	UniRef:UniRef50_P77187
contig_1	cds	2951877	2952740	-	LBAHFK_02947	562.0	9.9e-204	1.0	0.947	0.955	UniRef:UniRef50_P77297
contig_1	cds	2952780	2953385	-	LBAHFK_02948	-	-	-	-	-	-
contig_1	cds	2953643	2954140	+	LBAHFK_02949	307.0	6.6e-107	0.970	0.894	0.975	UniRef:UniRef50_P77219
contig_1	cds	2954232	2955164	+	LBAHFK_02950	566.0	4.0e-204	0.994	0.885	0.909	UniRef:UniRef50_P77700
contig_1	cds	2955206	2956294	-	LBAHFK_02951	721.0	1.7e-266	1.0	1.0	0.989	BlastRules:WP_001301264
contig_1	cds	2957171	2959204	-	LBAHFK_02952	1335.0	0.0	1.0	1.0	1.0	BlastRules:WP_000131044
contig_1	cds	2959333	2959920	+	LBAHFK_02953	217.0	4.9e-70	0.985	0.831	0.583	UniRef:UniRef50_P17446
contig_1	cds	2959934	2961406	+	LBAHFK_02954	780.0	3.7e-282	1.141	1.0	0.735	UniRef:UniRef50_P17445
contig_1	cds	2961420	2963090	+	LBAHFK_02955	927.0	0.0	0.982	0.819	0.802	UniRef:UniRef50_P17444
contig_1	cds	2963301	2963969	+	LBAHFK_02956	406.0	5.7e-144	1.086	1.0	0.880	UniRef:UniRef50_P77180
contig_1	cds	2964212	2964907	-	LBAHFK_02957	439.0	4.0e-156	1.0	0.819	0.983	UniRef:UniRef50_P77433
contig_1	cds	2964900	2966327	-	LBAHFK_02958	636.0	1.3e-226	0.981	0.930	0.655	UniRef:UniRef50_P77536
contig_1	cds	2966338	2967057	-	LBAHFK_02959	401.0	3.6e-142	0.866	0.941	0.947	UniRef:UniRef50_A0A377DHN6
contig_1	cds	2967585	2968439	-	LBAHFK_02960	565.0	2.1e-207	1.0	1.0	0.993	BlastRules:WP_000339594
contig_1	cds	2968666	2969991	+	LBAHFK_02961	847.0	1.0e-310	1.095	1.0	0.911	UniRef:UniRef50_P77212
contig_1	cds	2970348	2970941	+	LBAHFK_02962	389.0	1.2e-140	1.0	1.0	0.995	BlastRules:WP_001299021
contig_1	cds	2971101	2971970	-	LBAHFK_02963	517.0	1.5e-185	0.997	0.917	0.854	UniRef:UniRef50_A0A066SX16
contig_1	cds	2972218	2973075	+	LBAHFK_02964	-	-	-	-	-	-
contig_1	cds	2973196	2977449	-	LBAHFK_02965	-	-	0.999	0.999	0.924	NCBIProtein:ABE05822.1
contig_1	cds	2978015	2978866	+	LBAHFK_02966	330.0	9.0e-112	0.982	0.869	0.576	UniRef:UniRef50_C8P8B3
contig_1	cds	2978893	2979882	+	LBAHFK_02967	416.0	4.5e-144	1.0	0.880	0.629	UniRef:UniRef50_A0A0P0G529
contig_1	cds	2979913	2980806	-	LBAHFK_02968	361.0	1.2e-123	1.0	0.920	0.572	UniRef:UniRef50_B1K1N5
contig_1	cds	2981031	2981957	-	LBAHFK_02969	334.0	2.7e-112	0.974	0.831	0.533	UniRef:UniRef50_B4SNV2
contig_1	cds	2982114	2983034	+	LBAHFK_02970	474.0	1.8e-167	0.990	0.842	0.772	UniRef:UniRef50_A0A0R1LJX2
contig_1	cds	2983279	2984421	+	LBAHFK_02971	463.0	5.7e-161	1.0	0.872	0.597	UniRef:UniRef50_A0A0C4YKA1
contig_1	cds	2984895	2984996	+	LBAHFK_02972	59.7	6.1e-13	1.0	1.0	0.970	UniRef:UniRef50_C1P5Z8
contig_1	cds	2985358	2985624	+	LBAHFK_02973	107.0	3.2e-30	1.011	0.848	0.596	UniRef:UniRef50_Q9HY25
contig_1	cds	2985624	2985764	+	LBAHFK_02974	55.8	5.0e-11	1.0	0.920	0.652	UniRef:UniRef50_Q9A383
contig_1	cds	2986849	2987391	+	LBAHFK_02975	355.0	8.9e-128	0.994	0.994	0.994	VFDB:VFG002413
contig_1	cds	2987466	2988053	+	LBAHFK_02976	358.0	2.4e-128	1.0	1.0	0.995	BlastRules:WP_000730972
contig_1	cds	2988111	2988779	+	LBAHFK_02977	425.0	5.5e-154	1.0	1.0	0.977	BlastRules:WP_000716386
contig_1	cds	2988805	2991330	+	LBAHFK_02978	1629.0	0.0	1.0	1.0	0.986	BlastRules:WP_001131063
contig_1	cds	2991320	2992963	+	LBAHFK_02979	1096.0	0.0	1.0	1.0	0.995	VFDB:VFG002416
contig_1	cds	2992932	2993642	+	LBAHFK_02980	468.0	1.9e-170	1.0	1.0	0.979	BlastRules:WP_001301550
contig_1	ncRNA	2994328	2994528	-	LBAHFK_02981	191.8	1.1e-24	-	-	-	RFAM:RF02111
contig_1	cds	2994534	2995148	-	LBAHFK_02982	278.0	6.1e-94	0.980	0.881	0.650	UniRef:UniRef50_P0AAA1
contig_1	cds	2995555	2995794	+	LBAHFK_02983	-	-	-	-	-	-
contig_1	cds	2995764	2996510	-	LBAHFK_02984	511.0	3.0e-184	1.0	0.810	0.972	UniRef:UniRef50_A0A854BIN2
contig_1	cds	2996630	2996941	-	LBAHFK_02985	119.0	1.5e-34	1.0	1.0	0.592	UniRef:UniRef50_A0A1N6MX57
contig_1	ncRNA	2996823	2996945	-	LBAHFK_02986	150.3	1.3e-25	-	-	-	RFAM:RF01387
contig_1	cds	2997014	2997505	+	LBAHFK_02987	225.0	2.9e-74	0.969	0.810	0.684	UniRef:UniRef50_B3R9E1
contig_1	cds	2997502	2998458	+	LBAHFK_02988	608.0	2.5e-223	1.0	1.0	0.994	BlastRules:WP_000643333
contig_1	cds	2998455	3000653	+	LBAHFK_02989	1423.0	0.0	1.0	1.0	0.988	BlastRules:WP_000667026
contig_1	cds	3000663	3001619	+	LBAHFK_02990	622.0	8.2e-229	1.0	1.0	0.978	BlastRules:WP_000121359
contig_1	cds	3001598	3001747	+	LBAHFK_02991	-	-	-	-	-	-
contig_1	cds	3001800	3002927	-	LBAHFK_02992	503.0	2.1e-177	0.987	0.927	0.716	UniRef:UniRef50_A0A2X4URE5
contig_1	cds	3003069	3004205	-	LBAHFK_02993	636.0	2.0e-229	0.926	0.839	0.883	UniRef:UniRef50_Q65QI1
contig_1	cds	3004392	3005276	+	LBAHFK_02994	505.0	3.2e-180	0.993	0.844	0.853	UniRef:UniRef50_V2UHP0
contig_1	cds	3006306	3006458	-	LBAHFK_02995	86.7	3.7e-23	1.0	0.980	0.840	UniRef:UniRef50_A0A234EMI3
contig_1	cds	3006593	3007510	+	LBAHFK_02996	368.0	1.2e-126	0.984	0.980	0.567	UniRef:UniRef50_A0A833EK37
contig_1	cds	3007780	3008283	-	LBAHFK_02997	222.0	3.1e-73	0.952	0.952	0.686	UniRef:UniRef50_A0A758A7S2
contig_1	cds	3008507	3009487	-	LBAHFK_02998	645.0	1.5e-237	1.0	1.0	0.994	IS:IS5
contig_1	cds	3010103	3010876	+	LBAHFK_02999	519.0	2.6e-187	1.0	0.871	1.0	UniRef:UniRef50_A0A164CCK0
contig_1	cds	3010937	3011491	-	LBAHFK_03000	280.0	3.0e-95	0.995	0.859	0.754	UniRef:UniRef50_A0A2P0AZE3
contig_1	cds	3011521	3012069	+	LBAHFK_03001	349.0	1.3e-122	0.940	0.818	0.988	UniRef:UniRef50_A0A6D0F057
contig_1	cds	3012069	3012671	+	LBAHFK_03002	336.0	1.2e-116	1.185	0.992	0.747	UniRef:UniRef50_P09153
contig_1	cds	3012643	3013086	-	LBAHFK_03003	165.0	2.6e-51	0.980	0.900	0.556	UniRef:UniRef50_A0AA86IPV2
contig_1	cds	3013089	3013832	-	LBAHFK_03004	-	-	-	-	-	-
contig_1	cds	3013836	3014420	-	LBAHFK_03005	256.0	4.3e-86	1.0	1.005	0.644	UniRef:UniRef50_A0AA86IQC6
contig_1	cds	3014411	3015469	-	LBAHFK_03006	418.0	9.8e-145	0.991	0.956	0.576	UniRef:UniRef50_A0A6C6Z2X4
contig_1	cds	3015456	3015881	-	LBAHFK_03007	297.0	1.0e-103	1.0	0.904	0.986	UniRef:UniRef50_A0AAE8BVH1
contig_1	cds	3015881	3016429	-	LBAHFK_03008	329.0	2.0e-114	1.247	1.0	0.784	UniRef:UniRef50_A0A9W4VP37
contig_1	cds	3016429	3017508	-	LBAHFK_03009	664.0	6.2e-241	0.930	0.829	0.994	UniRef:UniRef50_A0A9W4VIY1
contig_1	cds	3017505	3018833	-	LBAHFK_03010	734.0	5.0e-267	0.878	0.894	0.977	UniRef:UniRef50_A0A2X3KLI1
contig_1	cds	3018894	3020729	-	LBAHFK_03011	903.0	0.0	0.841	0.832	0.988	UniRef:UniRef50_A0AAD1X2C9
contig_1	cds	3020871	3021140	-	LBAHFK_03012	-	-	-	-	-	-
contig_1	cds	3021140	3021496	-	LBAHFK_03013	146.0	1.0e-44	0.975	0.865	0.687	UniRef:UniRef50_D4F804
contig_1	cds	3021496	3022992	-	LBAHFK_03014	565.0	1.6e-196	1.233	0.992	0.510	UniRef:UniRef50_A0A6G5XXR1
contig_1	cds	3022976	3023146	-	LBAHFK_03015	-	-	-	-	-	-
contig_1	cds	3023155	3023715	-	LBAHFK_03016	338.0	3.4e-118	0.909	0.828	0.970	UniRef:UniRef50_D4F807
contig_1	cds	3023712	3024218	-	LBAHFK_03017	191.0	1.3e-60	1.030	0.925	0.572	UniRef:UniRef50_E9CK53
contig_1	cds	3024193	3024603	-	LBAHFK_03018	147.0	9.4e-45	0.882	0.923	0.592	UniRef:UniRef50_Q8SBH6
contig_1	cds	3024600	3024923	-	LBAHFK_03019	141.0	3.0e-43	1.0	0.991	0.636	UniRef:UniRef50_B7LJM3
contig_1	cds	3024926	3025126	-	LBAHFK_03020	-	-	-	-	-	-
contig_1	cds	3025176	3026381	-	LBAHFK_03021	696.0	1.0e-253	0.915	0.995	0.981	UniRef:UniRef50_A0A973HW41
contig_1	cds	3026396	3027046	-	LBAHFK_03022	359.0	6.9e-126	1.0	1.005	0.884	UniRef:UniRef50_Q2SDM0
contig_1	cds	3027024	3028265	-	LBAHFK_03023	675.0	2.3e-244	1.002	0.995	0.795	UniRef:UniRef50_A0A081N312
contig_1	cds	3028265	3028447	-	LBAHFK_03024	-	-	-	-	-	-
contig_1	cds	3028459	3030192	-	LBAHFK_03025	1012.0	0.0	0.983	0.983	0.841	UniRef:UniRef50_N8X3B2
contig_1	cds	3030189	3030683	-	LBAHFK_03026	294.0	8.2e-102	0.988	0.988	0.889	UniRef:UniRef50_A0A242NG98
contig_1	cds	3030809	3031216	-	LBAHFK_03027	201.0	4.7e-66	0.852	0.871	0.783	UniRef:UniRef50_A0AAE2MA32
contig_1	cds	3031236	3032099	-	LBAHFK_03028	-	-	-	-	-	-
contig_1	cds	3032172	3032633	-	LBAHFK_03029	208.0	3.7e-68	1.0	0.987	0.732	UniRef:UniRef50_A0A0A1AFN8
contig_1	cds	3032617	3033093	-	LBAHFK_03030	287.0	5.4e-99	0.930	0.835	0.932	UniRef:UniRef50_P03706
contig_1	cds	3033097	3033423	-	LBAHFK_03031	121.0	4.6e-35	0.981	0.914	0.538	UniRef:UniRef50_A0A6P1PZK8
contig_1	cds	3033720	3035051	+	LBAHFK_03032	523.0	3.6e-183	1.0	0.993	0.609	UniRef:UniRef50_A0AA38DQF5
contig_1	cds	3035080	3035445	-	LBAHFK_03033	156.0	1.6e-48	0.983	0.856	0.630	UniRef:UniRef50_A0A564H417
contig_1	cds	3035463	3036452	-	LBAHFK_03034	462.0	6.8e-163	1.0	1.009	0.663	UniRef:UniRef50_A0A443VM06
contig_1	cds	3036460	3037257	-	LBAHFK_03035	378.0	1.4e-131	0.996	0.957	0.720	UniRef:UniRef50_A0A1B9N8V6
contig_1	cds	3037277	3037666	-	LBAHFK_03036	156.0	2.0e-48	0.946	0.968	0.598	UniRef:UniRef50_A0A076LMT9
contig_1	cds	3037663	3037989	-	LBAHFK_03037	177.0	2.8e-57	1.0	1.019	0.852	UniRef:UniRef50_UPI000BE2CD9D
contig_1	cds	3037986	3038639	-	LBAHFK_03038	257.0	3.1e-85	0.982	0.862	0.568	UniRef:UniRef50_H3REA7
contig_1	cds	3038639	3039127	-	LBAHFK_03039	267.0	3.9e-91	0.846	0.820	0.971	UniRef:UniRef50_A0AAX0LVX8
contig_1	cds	3039130	3040071	-	LBAHFK_03040	520.0	1.4e-185	1.125	1.0	0.858	UniRef:UniRef50_Q8XAD8
contig_1	cds	3040081	3040419	-	LBAHFK_03041	-	-	-	-	-	-
contig_1	cds	3040416	3040967	-	LBAHFK_03042	357.0	9.1e-126	1.0	0.828	0.956	UniRef:UniRef50_P75976
contig_1	cds	3040960	3041220	-	LBAHFK_03043	-	-	-	-	-	-
contig_1	cds	3041318	3042010	+	LBAHFK_03044	359.0	4.0e-125	0.974	0.865	0.830	UniRef:UniRef50_D2TUU6
contig_1	cds	3042350	3042556	+	LBAHFK_03045	134.0	3.3e-41	1.0	0.810	1.0	UniRef:UniRef50_A0A1X1LZK6
contig_1	cds	3042528	3042962	-	LBAHFK_03046	-	-	-	-	-	-
contig_1	cds	3043431	3043793	+	LBAHFK_03047	218.0	1.1e-72	1.192	0.993	0.832	UniRef:UniRef50_P76512
contig_1	cds	3043859	3044683	+	LBAHFK_03048	294.0	6.8e-98	1.117	1.007	0.520	UniRef:UniRef50_P76513
contig_1	cds	3044811	3045347	+	LBAHFK_03049	360.0	1.1e-129	1.0	1.0	0.978	BlastRules:WP_000008183
contig_1	cds	3045338	3045700	+	LBAHFK_03050	241.0	3.1e-82	1.008	0.945	0.942	UniRef:UniRef50_P76515
contig_1	cds	3045700	3046005	+	LBAHFK_03051	177.0	3.0e-57	1.168	1.0	0.814	UniRef:UniRef50_P76516
contig_1	cds	3046232	3047395	+	LBAHFK_03052	646.0	2.7e-233	0.987	0.927	0.817	UniRef:UniRef50_P04890
contig_1	tRNA	3047410	3047485	-	LBAHFK_03053	85.1	-	-	-	-	-
contig_1	cds	3047600	3048853	-	LBAHFK_03054	500.0	2.2e-174	0.998	0.898	0.635	UniRef:UniRef50_P07004
contig_1	cds	3048865	3049968	-	LBAHFK_03055	479.0	1.8e-167	0.989	0.860	0.689	UniRef:UniRef50_P0A7B5
contig_1	cds	3050256	3051311	+	LBAHFK_03056	481.0	3.0e-169	1.054	0.941	0.641	UniRef:UniRef50_A0A285B4F0
contig_1	cds	3051350	3051751	-	LBAHFK_03057	257.0	3.5e-88	1.0	1.0	0.902	UniRef:UniRef50_C6CBF6
contig_1	cds	3051809	3053053	-	LBAHFK_03058	456.0	1.6e-157	1.029	0.998	0.535	UniRef:UniRef50_P04335
contig_1	cds	3053145	3053603	-	LBAHFK_03059	229.0	1.2e-76	0.993	0.950	0.728	UniRef:UniRef50_Q89AN2
contig_1	cds	3053864	3055321	+	LBAHFK_03060	625.0	2.3e-221	0.998	0.906	0.622	UniRef:UniRef50_A0A655W848
contig_1	cds	3055330	3055611	+	LBAHFK_03061	180.0	4.3e-59	0.989	0.979	0.924	UniRef:UniRef50_A0A7U9DMS7
contig_1	cds	3055628	3056137	-	LBAHFK_03062	355.0	2.2e-125	0.994	0.875	0.970	UniRef:UniRef50_A0A2X4U362
contig_1	cds	3056199	3056813	-	LBAHFK_03063	235.0	3.8e-77	0.990	0.957	0.599	UniRef:UniRef50_P28369
contig_1	cds	3056810	3057949	-	LBAHFK_03064	623.0	9.8e-226	0.834	0.978	0.968	UniRef:UniRef50_A0A379VX67
contig_1	cds	3058140	3058514	-	LBAHFK_03065	-	-	-	-	-	-
contig_1	cds	3058803	3059000	-	LBAHFK_03066	-	-	-	-	-	-
contig_1	cds	3059003	3059296	-	LBAHFK_03067	116.0	2.0e-33	1.0	0.829	0.619	UniRef:UniRef50_Q47156
contig_1	cds	3059348	3060403	-	LBAHFK_03068	343.0	5.7e-115	1.011	0.934	0.555	UniRef:UniRef50_I8U8V4
contig_1	cds	3060474	3061397	-	LBAHFK_03069	454.0	5.9e-160	1.052	0.942	0.759	UniRef:UniRef50_D3GSC3
contig_1	cds	3061400	3062263	-	LBAHFK_03070	533.0	2.9e-192	0.979	0.921	0.968	UniRef:UniRef50_A0A2T3MUA7
contig_1	cds	3062276	3062992	-	LBAHFK_03071	245.0	4.8e-80	0.954	0.923	0.555	UniRef:UniRef50_D2TJY1
contig_1	cds	3063012	3063479	-	LBAHFK_03072	286.0	5.5e-99	1.0	0.969	0.981	UniRef:UniRef50_D2TJA0
contig_1	cds	3063487	3064545	-	LBAHFK_03073	280.0	3.8e-90	1.125	1.003	0.515	UniRef:UniRef50_D4BDP7
contig_1	cds	3064542	3064853	-	LBAHFK_03074	181.0	6.7e-59	1.0	0.880	0.951	UniRef:UniRef50_A0AAD1L4I1
contig_1	cds	3064858	3065250	-	LBAHFK_03075	251.0	5.3e-86	1.0	0.929	0.969	UniRef:UniRef50_Q5DY01
contig_1	cds	3065273	3066589	-	LBAHFK_03076	726.0	2.5e-263	1.027	1.0	0.947	UniRef:UniRef50_D4BDQ0
contig_1	cds	3066794	3067708	-	LBAHFK_03077	525.0	3.9e-188	1.0	0.933	1.0	UniRef:UniRef50_A0A4Q6GLP9
contig_1	cds	3068194	3069036	+	LBAHFK_03078	276.0	1.2e-90	1.139	0.970	0.511	UniRef:UniRef50_R8X3G0
contig_1	cds	3069094	3069393	-	LBAHFK_03079	149.0	2.8e-46	1.0	0.908	0.778	UniRef:UniRef50_A0A086IJW5
contig_1	cds	3069403	3069747	-	LBAHFK_03080	169.0	7.6e-54	0.974	0.804	0.685	UniRef:UniRef50_A0A0F6TTJ4
contig_1	cds	3069820	3070797	-	LBAHFK_03081	564.0	2.7e-203	0.969	0.938	0.956	UniRef:UniRef50_A0A1X3J5H7
contig_1	cds	3070814	3071743	-	LBAHFK_03082	374.0	1.2e-128	1.039	1.0	0.623	UniRef:UniRef50_A0A376Q7N2
contig_1	cds	3071758	3073134	-	LBAHFK_03083	772.0	6.1e-281	1.026	1.0	0.957	UniRef:UniRef50_D2TJ89
contig_1	cds	3073310	3073609	-	LBAHFK_03084	143.0	3.5e-44	0.909	0.849	0.767	UniRef:UniRef50_A0A5P2M901
contig_1	cds	3073609	3074709	-	LBAHFK_03085	377.0	1.4e-127	0.929	0.844	0.600	UniRef:UniRef50_A0A1E5BZ04
contig_1	cds	3074724	3075389	-	LBAHFK_03086	434.0	4.1e-155	1.0	0.880	0.986	UniRef:UniRef50_Q8ZHZ5
contig_1	cds	3075596	3076381	-	LBAHFK_03087	506.0	4.4e-182	1.0	0.861	1.0	UniRef:UniRef50_Q5DY13
contig_1	ncRNA	3076471	3076547	-	LBAHFK_03088	78.3	1.4e-11	-	-	-	RFAM:RF02564
contig_1	cds	3076560	3077297	-	LBAHFK_03089	463.0	6.2e-166	0.992	0.960	0.992	UniRef:UniRef50_A0A3G5L7R4
contig_1	cds	3077297	3078499	-	LBAHFK_03090	-	-	-	-	-	-
contig_1	cds	3078643	3079356	-	LBAHFK_03091	269.0	1.4e-89	0.865	0.858	0.751	UniRef:UniRef50_A0A2X1N2N2
contig_1	cds	3079356	3079787	-	LBAHFK_03092	257.0	1.0e-87	1.063	1.0	0.908	UniRef:UniRef50_W8STV4
contig_1	cds	3079790	3080125	-	LBAHFK_03093	125.0	1.5e-36	1.081	0.863	0.542	UniRef:UniRef50_A0A089UJL6
contig_1	cds	3080207	3080944	+	LBAHFK_03094	428.0	8.1e-152	1.098	1.0	0.851	UniRef:UniRef50_A0A0F3V4E8
contig_1	cds	3081025	3081303	+	LBAHFK_03095	152.0	1.4e-47	1.0	0.821	0.957	UniRef:UniRef50_A0A0C2KR60
contig_1	cds	3081316	3081744	+	LBAHFK_03096	262.0	5.9e-90	1.035	1.0	0.932	UniRef:UniRef50_R8WZ48
contig_1	cds	3081871	3082800	+	LBAHFK_03097	571.0	2.2e-206	1.0	0.957	0.913	UniRef:UniRef50_Q5DY21
contig_1	cds	3082979	3085450	+	LBAHFK_03098	1172.0	0.0	0.990	0.935	0.696	UniRef:UniRef50_D4BDS0
contig_1	cds	3085594	3085998	-	LBAHFK_03099	148.0	5.5e-45	0.940	0.846	0.563	UniRef:UniRef50_A0A7Y9UKH0
contig_1	cds	3086001	3086435	-	LBAHFK_03100	196.0	7.3e-64	0.986	0.966	0.746	UniRef:UniRef50_D4BDS4
contig_1	cds	3086438	3087775	-	LBAHFK_03101	707.0	7.2e-257	1.0	1.168	0.849	UniRef:UniRef50_A0A377DG69
contig_1	cds	3087768	3088478	-	LBAHFK_03102	353.0	7.6e-123	1.0	0.975	0.983	UniRef:UniRef50_A0A1I6DBT1
contig_1	cds	3088481	3089491	-	LBAHFK_03103	358.0	1.8e-121	1.0	0.944	0.539	UniRef:UniRef50_A0A1U9N887
contig_1	cds	3089469	3091115	-	LBAHFK_03104	996.0	0.0	1.106	1.0	0.883	UniRef:UniRef50_A0A376LI97
contig_1	cds	3091120	3091461	-	LBAHFK_03105	97.1	2.3e-25	0.938	0.876	0.566	UniRef:UniRef50_D2TJ13
contig_1	cds	3091476	3092456	-	LBAHFK_03106	370.0	2.8e-126	1.018	0.897	0.593	UniRef:UniRef50_A8AKJ2
contig_1	cds	3092844	3093695	+	LBAHFK_03107	498.0	2.2e-178	1.028	1.0	0.948	UniRef:UniRef50_A0A1R0FZW5
contig_1	cds	3093688	3094059	+	LBAHFK_03108	148.0	1.9e-45	1.049	1.008	0.659	UniRef:UniRef50_A0A2S4RRS8
contig_1	cds	3094056	3094808	+	LBAHFK_03109	425.0	1.7e-150	1.120	1.0	0.871	UniRef:UniRef50_D2TJ09
contig_1	cds	3094811	3095083	+	LBAHFK_03110	109.0	6.2e-31	1.044	1.0	0.745	UniRef:UniRef50_A0A2X3E4E5
contig_1	cds	3095085	3095867	+	LBAHFK_03111	458.0	1.8e-163	1.0	0.939	0.985	UniRef:UniRef50_Q5DY35
contig_1	cds	3095857	3096996	+	LBAHFK_03112	532.0	8.4e-189	0.979	0.961	0.733	UniRef:UniRef50_A0A1B7HLW1
contig_1	cds	3096980	3099073	+	LBAHFK_03113	1067.0	0.0	0.818	0.804	0.986	UniRef:UniRef50_Q47153
contig_1	ncRNA	3099164	3099241	-	LBAHFK_03114	72.2	1.8e-10	-	-	-	RFAM:RF02564
contig_1	ncRNA	3099265	3099342	-	LBAHFK_03115	76.0	3.7e-11	-	-	-	RFAM:RF02564
contig_1	ncRNA	3099433	3099555	+	LBAHFK_03116	150.3	1.3e-25	-	-	-	RFAM:RF01387
contig_1	cds	3099437	3099748	+	LBAHFK_03117	119.0	1.5e-34	1.0	1.0	0.592	UniRef:UniRef50_A0A1N6MX57
